clinician_id,snapshot_date,logins_per_week,days_since_last_login,team_members_invited,api_calls_per_week,features_used_count,support_tickets_l90d,video_consults_per_week,async_messages_per_week,days_on_platform
CLN_20734,2026-06-03,21,164,1,0,3,0,7,6,865
CLN_20735,2026-06-03,7,159,2,0,3,2,3,3,680
CLN_20736,2026-06-03,4,91,1,0,3,1,2,9,425
CLN_20737,2026-06-03,10,10,3,0,4,1,6,8,790
CLN_20738,2026-06-03,1,64,0,0,2,0,1,12,586
CLN_20739,2026-06-03,3,9,0,0,2,0,5,10,706
CLN_20740,2026-06-03,1,5,2,0,2,0,7,24,413
CLN_20741,2026-06-03,1,4,2,196,2,2,1,22,326
CLN_20742,2026-06-03,10,48,1,197,3,1,7,5,186
CLN_20743,2026-06-03,6,124,2,0,1,0,8,3,74
CLN_20744,2026-06-03,3,89,0,0,1,1,1,32,628
CLN_20745,2026-06-03,3,151,1,0,4,0,14,3,439
CLN_20746,2026-06-03,1,53,0,0,2,0,2,20,684
CLN_20747,2026-06-03,1,1,0,0,1,1,0,26,585
CLN_20748,2026-06-03,1,13,0,0,2,0,7,4,646
CLN_20749,2026-06-03,4,11,1,0,2,0,19,1,727
CLN_20750,2026-06-03,7,5,3,0,3,0,0,17,260
CLN_20751,2026-06-03,7,9,3,0,1,0,1,9,391
CLN_20752,2026-06-03,1,3,0,0,5,2,2,7,669
CLN_20753,2026-06-03,2,14,0,0,5,1,1,6,78
CLN_20754,2026-06-03,3,139,0,0,9,0,5,12,815
CLN_20755,2026-06-03,0,1,0,0,1,0,6,4,53
CLN_20756,2026-06-03,6,6,3,0,3,0,29,9,243
CLN_20757,2026-06-03,3,5,4,0,2,0,42,5,594
CLN_20758,2026-06-03,2,12,1,0,1,0,0,2,607
CLN_20759,2026-06-03,12,162,4,0,1,2,1,11,220
CLN_20760,2026-06-03,3,5,6,0,1,0,2,2,652
CLN_20761,2026-06-03,2,111,0,186,3,0,51,14,275
CLN_20762,2026-06-03,3,7,1,0,1,0,7,2,871
CLN_20763,2026-06-03,12,8,4,0,2,0,70,18,571
CLN_20764,2026-06-03,2,7,0,0,2,0,1,12,54
CLN_20765,2026-06-03,5,12,0,0,1,1,1,52,682
CLN_20766,2026-06-03,4,4,0,0,8,0,1,2,194
CLN_20767,2026-06-03,2,7,0,0,2,0,1,1,880
CLN_20768,2026-06-03,4,5,2,0,2,0,1,9,108
CLN_20769,2026-06-03,1,102,3,0,3,1,5,5,356
CLN_20770,2026-06-03,2,8,3,0,4,0,13,3,81
CLN_20771,2026-06-03,9,7,0,0,3,0,2,6,854
CLN_20772,2026-06-03,15,8,4,0,2,1,12,1,800
CLN_20773,2026-06-03,19,12,3,168,2,0,4,22,809
CLN_20774,2026-06-03,1,166,0,0,2,0,1,8,266
CLN_20775,2026-06-03,1,0,6,0,2,0,22,21,104
CLN_20776,2026-06-03,1,12,5,0,4,0,3,12,414
CLN_20777,2026-06-03,3,10,3,0,1,1,1,15,492
CLN_20778,2026-06-03,0,13,4,0,2,1,0,20,287
CLN_20779,2026-06-03,2,8,3,0,2,0,1,32,92
CLN_20780,2026-06-03,9,11,2,0,3,0,1,1,528
CLN_20781,2026-06-03,8,117,0,0,1,1,13,6,570
CLN_20782,2026-06-03,4,4,2,0,3,0,10,13,489
CLN_20783,2026-06-03,2,0,4,0,2,0,2,11,740
CLN_20784,2026-06-03,5,143,2,0,1,0,1,13,744
CLN_20785,2026-06-03,6,3,2,0,4,0,10,17,190
CLN_20786,2026-06-03,1,2,0,0,1,0,3,24,401
CLN_20787,2026-06-03,2,2,2,0,3,1,1,6,199
CLN_20788,2026-06-03,2,138,3,0,2,0,7,68,240
CLN_20789,2026-06-03,1,71,2,0,2,0,2,8,542
CLN_20790,2026-06-03,2,13,0,0,1,1,1,3,311
CLN_20791,2026-06-03,2,0,2,0,2,2,1,5,868
CLN_20792,2026-06-03,1,6,1,179,5,1,1,33,388
CLN_20793,2026-06-03,8,3,3,184,5,0,13,13,214
CLN_20794,2026-06-03,4,9,6,0,5,1,5,1,216
CLN_20795,2026-06-03,5,11,0,0,3,1,3,50,159
CLN_20796,2026-06-03,1,100,0,0,2,0,1,14,764
CLN_20797,2026-06-03,1,4,3,0,3,0,4,1,101
CLN_20798,2026-06-03,7,3,4,0,3,0,1,15,743
CLN_20799,2026-06-03,1,112,0,0,1,1,3,48,839
CLN_20800,2026-06-03,1,11,2,0,3,1,1,5,213
CLN_20801,2026-06-03,1,3,0,0,2,0,5,5,774
CLN_20802,2026-06-03,2,0,1,0,1,0,1,8,212
CLN_20803,2026-06-03,14,11,5,155,2,0,0,10,192
CLN_20804,2026-06-03,2,1,3,0,2,0,7,3,477
CLN_20805,2026-06-03,1,5,2,0,3,0,1,6,639
CLN_20806,2026-06-03,5,129,3,0,1,1,1,6,62
CLN_20807,2026-06-03,4,10,2,0,1,2,2,19,695
CLN_20808,2026-06-03,0,0,1,0,1,1,7,2,854
CLN_20809,2026-06-03,3,1,0,0,2,0,2,5,897
CLN_20810,2026-06-03,22,129,1,0,3,0,11,3,167
CLN_20811,2026-06-03,0,126,0,0,1,0,5,12,296
CLN_20812,2026-06-03,1,6,0,0,2,0,1,2,680
CLN_20813,2026-06-03,0,6,0,0,2,0,3,4,648
CLN_20814,2026-06-03,3,88,4,0,3,0,4,2,697
CLN_20815,2026-06-03,9,5,2,0,4,0,3,2,855
CLN_20816,2026-06-03,2,12,1,0,2,1,4,11,884
CLN_20817,2026-06-03,12,43,2,0,6,0,6,1,792
CLN_20818,2026-06-03,4,3,0,0,1,1,1,1,539
CLN_20819,2026-06-03,12,13,2,191,2,0,1,2,534
CLN_20820,2026-06-03,10,63,3,0,1,1,0,2,528
CLN_20821,2026-06-03,1,14,0,0,1,0,1,13,495
CLN_20822,2026-06-03,2,0,0,0,1,0,3,10,267
CLN_20823,2026-06-03,1,7,0,0,2,1,25,5,146
CLN_20824,2026-06-03,2,9,0,0,1,0,3,20,234
CLN_20825,2026-06-03,4,140,1,0,2,3,6,2,283
CLN_20826,2026-06-03,3,2,0,0,3,0,13,34,434
CLN_20827,2026-06-03,9,143,0,0,3,0,3,31,765
CLN_20828,2026-06-03,2,10,2,178,4,1,6,1,167
CLN_20829,2026-06-03,2,14,3,0,5,0,4,17,425
CLN_20830,2026-06-03,1,134,1,0,2,0,2,8,419
CLN_20831,2026-06-03,5,119,2,0,2,0,3,1,470
CLN_20832,2026-06-03,1,4,0,0,4,0,0,41,150
CLN_20833,2026-06-03,3,8,5,0,1,1,1,14,821
CLN_20834,2026-06-03,9,11,3,0,4,0,15,3,324
CLN_20835,2026-06-03,5,13,1,0,2,1,5,19,481
CLN_20836,2026-06-03,3,12,6,0,1,1,8,3,523
CLN_20837,2026-06-03,4,11,3,0,2,1,3,21,422
CLN_20838,2026-06-03,1,34,0,0,2,0,2,14,246
CLN_20839,2026-06-03,1,180,1,0,1,0,6,6,562
CLN_20840,2026-06-03,3,131,0,198,1,0,16,8,893
CLN_20841,2026-06-03,4,82,9,0,5,0,7,6,355
CLN_20842,2026-06-03,11,132,1,0,2,0,12,18,757
CLN_20843,2026-06-03,3,37,1,0,3,0,8,2,651
CLN_20844,2026-06-03,9,12,3,0,2,0,17,10,838
CLN_20845,2026-06-03,11,14,0,0,4,0,1,25,645
CLN_20846,2026-06-03,10,45,1,0,2,1,2,8,206
CLN_20847,2026-06-03,10,14,5,0,3,0,1,9,260
CLN_20848,2026-06-03,1,71,0,204,4,0,11,10,277
CLN_20849,2026-06-03,1,11,1,0,1,0,0,2,557
CLN_20850,2026-06-03,4,122,0,0,1,2,0,9,454
CLN_20851,2026-06-03,1,6,0,0,5,0,4,8,860
CLN_20852,2026-06-03,3,12,5,0,1,0,2,18,254
CLN_20853,2026-06-03,4,7,0,0,1,0,14,2,267
CLN_20854,2026-06-03,12,150,3,0,5,0,2,4,259
CLN_20855,2026-06-03,2,178,1,196,1,0,12,8,131
CLN_20856,2026-06-03,2,5,4,0,1,0,5,14,576
CLN_20857,2026-06-03,4,11,4,0,2,2,26,2,840
CLN_20858,2026-06-03,1,10,1,0,1,0,3,3,81
CLN_20859,2026-06-03,2,0,1,0,3,0,3,11,39
CLN_20860,2026-06-03,2,7,1,0,2,0,0,6,101
CLN_20861,2026-06-03,5,78,0,0,6,1,39,8,376
CLN_20862,2026-06-03,2,13,3,0,1,0,0,8,271
CLN_20863,2026-06-03,1,8,1,0,2,0,4,2,249
CLN_20864,2026-06-03,2,0,4,0,4,1,2,4,513
CLN_20865,2026-06-03,1,14,0,0,2,0,2,5,251
CLN_20866,2026-06-03,1,2,2,0,3,0,3,3,172
CLN_20867,2026-06-03,5,2,1,0,1,2,3,29,328
CLN_20868,2026-06-03,4,4,1,0,1,0,1,1,227
CLN_20869,2026-06-03,6,0,6,0,2,0,1,4,372
CLN_20870,2026-06-03,2,104,1,175,3,0,2,2,589
CLN_20871,2026-06-03,1,6,0,0,2,0,2,7,247
CLN_20872,2026-06-03,5,134,0,0,1,0,5,3,156
CLN_20873,2026-06-03,8,13,3,161,3,0,3,32,486
CLN_20874,2026-06-03,2,162,0,0,1,0,0,4,116
CLN_20875,2026-06-03,22,9,18,0,3,0,2,2,797
CLN_20876,2026-06-03,3,6,1,0,5,0,1,23,750
CLN_20877,2026-06-03,3,10,3,0,1,1,5,18,483
CLN_20878,2026-06-03,2,6,1,0,2,2,1,12,521
CLN_20879,2026-06-03,1,7,2,0,1,1,22,4,680
CLN_20880,2026-06-03,3,13,0,0,1,0,10,1,850
CLN_20881,2026-06-03,3,122,2,0,1,0,8,3,718
CLN_20882,2026-06-03,4,10,2,0,3,0,5,8,591
CLN_20883,2026-06-03,9,22,0,0,1,0,1,14,685
CLN_20884,2026-06-03,2,6,2,0,2,0,3,3,688
CLN_20885,2026-06-03,0,7,0,0,2,0,2,34,592
CLN_20886,2026-06-03,6,7,4,0,4,0,3,6,294
CLN_20887,2026-06-03,2,14,1,0,3,0,1,5,604
CLN_20888,2026-06-03,2,11,2,0,2,1,3,4,48
CLN_20889,2026-06-03,7,4,0,149,4,0,6,35,224
CLN_20890,2026-06-03,4,1,1,0,2,0,3,7,564
CLN_20891,2026-06-03,1,2,0,0,1,0,1,7,285
CLN_20892,2026-06-03,1,13,0,0,1,0,36,10,60
CLN_20893,2026-06-03,10,9,0,0,1,0,0,11,554
CLN_20894,2026-06-03,2,2,2,0,3,2,1,1,655
CLN_20895,2026-06-03,5,10,10,0,4,0,12,2,649
CLN_20896,2026-06-03,1,26,3,0,4,1,3,54,300
CLN_20897,2026-06-03,1,5,0,0,1,0,0,3,329
CLN_20898,2026-06-03,7,1,12,0,2,0,5,26,236
CLN_20899,2026-06-03,8,157,2,0,1,0,7,13,513
CLN_20900,2026-06-03,1,9,2,0,1,0,8,11,363
CLN_20901,2026-06-03,2,4,0,0,1,0,3,6,350
CLN_20902,2026-06-03,4,14,3,0,2,1,4,18,365
CLN_20903,2026-06-03,4,8,1,0,1,0,2,20,97
CLN_20904,2026-06-03,2,6,4,186,4,0,5,14,834
CLN_20905,2026-06-03,7,12,3,176,5,2,2,11,600
CLN_20906,2026-06-03,2,7,2,0,1,0,4,22,379
CLN_20907,2026-06-03,6,20,15,0,3,0,5,72,104
CLN_20908,2026-06-03,5,7,4,0,6,0,0,57,308
CLN_20909,2026-06-03,4,6,6,0,2,0,13,63,330
CLN_20910,2026-06-03,4,168,2,0,4,0,2,1,95
CLN_20911,2026-06-03,2,4,0,0,1,1,1,13,758
CLN_20912,2026-06-03,3,116,2,0,3,0,1,10,871
CLN_20913,2026-06-03,2,4,2,0,1,0,2,1,74
CLN_20914,2026-06-03,2,3,0,0,2,0,0,3,321
CLN_20915,2026-06-03,4,0,1,0,3,0,9,4,34
CLN_20916,2026-06-03,1,4,2,0,1,0,0,12,353
CLN_20917,2026-06-03,2,31,2,0,3,0,6,6,886
CLN_20918,2026-06-03,1,3,1,0,3,0,2,6,783
CLN_20919,2026-06-03,4,13,9,0,3,1,4,13,897
CLN_20920,2026-06-03,3,6,3,186,6,1,4,56,395
CLN_20921,2026-06-03,4,174,0,0,1,0,1,6,695
CLN_20922,2026-06-03,11,32,9,0,6,0,2,68,241
CLN_20923,2026-06-03,1,76,3,0,4,0,4,19,499
CLN_20924,2026-06-03,2,0,1,0,3,0,2,1,898
CLN_20925,2026-06-03,3,147,0,0,1,0,1,5,174
CLN_20926,2026-06-03,2,12,0,0,1,0,1,10,60
CLN_20927,2026-06-03,1,89,0,0,2,0,5,5,290
CLN_20928,2026-06-03,1,60,4,0,1,1,5,47,412
CLN_20929,2026-06-03,10,56,3,0,6,0,2,3,74
CLN_20930,2026-06-03,13,13,5,168,8,0,26,16,383
CLN_20931,2026-06-03,2,14,3,0,1,0,7,16,437
CLN_20932,2026-06-03,4,2,1,0,1,1,0,1,130
CLN_20933,2026-06-03,0,143,1,0,1,1,5,23,857
CLN_20934,2026-06-03,6,104,0,0,2,0,5,8,759
CLN_20935,2026-06-03,2,3,6,0,2,1,2,9,846
CLN_20936,2026-06-03,3,0,3,0,1,0,1,5,217
CLN_20937,2026-06-03,4,13,3,0,1,0,3,17,500
CLN_20938,2026-06-03,6,8,2,0,1,0,1,5,514
CLN_20939,2026-06-03,1,110,2,0,3,0,1,14,369
CLN_20940,2026-06-03,13,1,1,0,3,0,3,8,306
CLN_20941,2026-06-03,3,115,0,0,2,2,0,3,76
CLN_20942,2026-06-03,8,7,0,193,5,1,1,12,458
CLN_20943,2026-06-03,2,5,1,196,3,1,7,7,324
CLN_20944,2026-06-03,1,6,2,0,5,0,65,5,329
CLN_20945,2026-06-03,4,13,0,0,1,1,3,2,815
CLN_20946,2026-06-03,6,11,7,182,8,1,1,14,468
CLN_20947,2026-06-03,12,126,3,0,1,0,3,7,787
CLN_20948,2026-06-03,2,8,0,154,1,0,1,5,582
CLN_20949,2026-06-03,3,5,3,0,6,0,4,2,452
CLN_20950,2026-06-03,9,2,2,0,2,0,5,4,218
CLN_20951,2026-06-03,10,14,0,0,3,1,1,5,816
CLN_20952,2026-06-03,3,6,1,0,1,1,22,10,314
CLN_20953,2026-06-03,1,14,0,0,1,0,9,3,210
CLN_20954,2026-06-03,6,5,0,0,3,1,2,3,493
CLN_20955,2026-06-03,2,136,2,0,1,0,7,9,153
CLN_20956,2026-06-03,6,46,3,0,5,0,9,7,497
CLN_20957,2026-06-03,3,1,0,0,4,0,1,24,798
CLN_20958,2026-06-03,11,139,1,0,4,0,1,14,813
CLN_20959,2026-06-03,1,12,0,0,1,0,2,5,828
CLN_20960,2026-06-03,3,1,1,0,2,1,1,8,644
CLN_20961,2026-06-03,2,38,3,0,6,2,8,99,682
CLN_20962,2026-06-03,2,9,1,0,2,0,5,1,199
CLN_20963,2026-06-03,3,35,4,0,1,0,10,23,138
CLN_20964,2026-06-03,5,45,1,185,1,1,0,8,261
CLN_20965,2026-06-03,4,6,2,0,1,0,6,7,782
CLN_20966,2026-06-03,8,111,0,0,7,0,2,6,438
CLN_20967,2026-06-03,3,7,1,0,2,2,1,3,58
CLN_20968,2026-06-03,4,6,0,0,2,0,1,12,737
CLN_20969,2026-06-03,4,8,2,0,1,1,0,2,55
CLN_20970,2026-06-03,13,11,2,160,6,0,16,22,685
CLN_20971,2026-06-03,0,2,0,0,4,1,8,6,248
CLN_20972,2026-06-03,2,5,0,0,1,0,3,2,451
CLN_20973,2026-06-03,2,98,2,0,4,0,4,14,111
CLN_20974,2026-06-03,6,123,1,0,6,0,1,23,263
CLN_20975,2026-06-03,6,2,0,0,8,1,79,55,294
CLN_20976,2026-06-03,5,2,3,0,2,0,1,2,120
CLN_20977,2026-06-03,1,52,1,0,2,1,3,6,376
CLN_20978,2026-06-03,3,134,0,0,1,1,3,11,707
CLN_20979,2026-06-03,6,14,2,0,2,0,2,15,514
CLN_20980,2026-06-03,1,7,0,0,1,1,1,23,250
CLN_20981,2026-06-03,31,4,0,0,2,0,32,14,687
CLN_20982,2026-06-03,10,45,5,0,2,0,4,2,653
CLN_20983,2026-06-03,2,13,0,0,3,0,1,3,471
CLN_20984,2026-06-03,1,0,0,0,3,0,3,5,728
CLN_20985,2026-06-03,2,91,1,0,2,0,1,9,367
CLN_20986,2026-06-03,4,11,4,0,1,0,9,8,896
CLN_20987,2026-06-03,5,5,0,0,4,1,6,6,223
CLN_20988,2026-06-03,18,5,1,0,5,0,3,13,323
CLN_20989,2026-06-03,4,14,10,0,4,0,12,7,464
CLN_20990,2026-06-03,5,55,2,0,3,0,0,49,106
CLN_20991,2026-06-03,1,10,0,0,2,0,0,19,270
CLN_20992,2026-06-03,4,60,2,0,6,0,10,5,274
CLN_20993,2026-06-03,5,1,2,0,5,1,1,5,170
CLN_20994,2026-06-03,11,6,4,0,6,0,3,63,150
CLN_20995,2026-06-03,1,73,7,0,2,1,13,37,47
CLN_20996,2026-06-03,3,155,1,169,5,0,1,25,75
CLN_20997,2026-06-03,7,166,0,0,2,1,3,11,344
CLN_20998,2026-06-03,10,101,0,0,2,0,2,3,104
CLN_20999,2026-06-03,4,116,0,0,4,0,7,22,178
CLN_21000,2026-06-03,0,5,0,0,1,1,1,5,76
CLN_21001,2026-06-03,31,158,1,0,2,0,16,4,281
CLN_21002,2026-06-03,4,12,0,0,4,0,1,26,227
CLN_21003,2026-06-03,1,5,0,0,1,0,9,17,709
CLN_21004,2026-06-03,2,7,2,0,4,0,5,6,341
CLN_21005,2026-06-03,7,57,3,189,3,0,5,2,692
CLN_21006,2026-06-03,3,13,1,0,1,2,1,2,306
CLN_21007,2026-06-03,11,9,10,0,1,1,1,4,559
CLN_21008,2026-06-03,1,13,2,0,1,0,2,5,680
CLN_21009,2026-06-03,1,13,0,0,3,0,5,8,308
CLN_21010,2026-06-03,21,11,4,0,3,0,5,13,576
CLN_21011,2026-06-03,3,12,3,0,4,0,3,1,771
CLN_21012,2026-06-03,4,3,1,0,1,0,4,5,483
CLN_21013,2026-06-03,1,9,0,0,2,0,1,38,452
CLN_21014,2026-06-03,4,4,2,0,1,0,8,3,579
CLN_21015,2026-06-03,7,131,0,0,2,0,11,13,267
CLN_21016,2026-06-03,6,12,2,182,1,0,11,17,389
CLN_21017,2026-06-03,4,7,4,0,3,0,6,121,234
CLN_21018,2026-06-03,4,13,3,0,4,1,17,5,760
CLN_21019,2026-06-03,8,10,1,0,1,1,3,40,350
CLN_21020,2026-06-03,9,11,1,0,4,0,1,33,420
CLN_21021,2026-06-03,1,60,9,0,4,0,1,27,171
CLN_21022,2026-06-03,0,12,9,0,1,0,2,25,711
CLN_21023,2026-06-03,5,12,2,0,1,0,4,19,514
CLN_21024,2026-06-03,7,14,6,0,3,0,3,6,389
CLN_21025,2026-06-03,1,77,3,0,2,1,8,3,68
CLN_21026,2026-06-03,3,10,3,0,2,0,2,6,538
CLN_21027,2026-06-03,4,84,6,0,3,0,3,276,810
CLN_21028,2026-06-03,4,7,5,0,1,0,1,19,353
CLN_21029,2026-06-03,3,3,6,0,4,0,21,8,845
CLN_21030,2026-06-03,6,4,0,0,3,0,1,7,597
CLN_21031,2026-06-03,3,14,0,0,2,0,5,9,692
CLN_21032,2026-06-03,2,3,6,0,2,0,4,18,373
CLN_21033,2026-06-03,6,95,2,0,2,0,2,4,411
CLN_21034,2026-06-03,1,9,8,0,3,1,1,7,207
CLN_21035,2026-06-03,6,68,0,0,1,1,1,14,602
CLN_21036,2026-06-03,4,12,1,0,1,0,1,5,703
CLN_21037,2026-06-03,6,11,1,0,3,0,9,14,747
CLN_21038,2026-06-03,2,14,1,0,2,1,3,25,244
CLN_21039,2026-06-03,3,41,0,0,2,0,1,35,349
CLN_21040,2026-06-03,2,70,1,0,1,0,2,6,123
CLN_21041,2026-06-03,3,4,4,166,2,0,2,3,428
CLN_21042,2026-06-03,2,5,0,0,3,0,27,9,67
CLN_21043,2026-06-03,2,37,1,0,3,0,4,11,685
CLN_21044,2026-06-03,2,0,3,0,3,0,13,15,58
CLN_21045,2026-06-03,2,176,7,193,3,1,9,6,191
CLN_21046,2026-06-03,7,2,0,0,2,1,9,0,539
CLN_21047,2026-06-03,3,14,4,0,1,1,1,20,895
CLN_21048,2026-06-03,2,40,0,0,1,1,1,11,142
CLN_21049,2026-06-03,1,4,2,0,2,0,1,8,146
CLN_21050,2026-06-03,1,27,1,0,3,0,9,10,424
CLN_21051,2026-06-03,10,5,0,0,1,1,1,8,100
CLN_21052,2026-06-03,2,11,0,0,3,0,9,2,167
CLN_21053,2026-06-03,3,3,0,0,1,0,1,7,160
CLN_21054,2026-06-03,2,8,0,0,2,0,4,5,364
CLN_21055,2026-06-03,0,14,1,0,1,0,4,3,494
CLN_21056,2026-06-03,17,13,2,0,2,0,2,3,816
CLN_21057,2026-06-03,5,3,1,0,4,0,1,5,772
CLN_21058,2026-06-03,1,132,1,0,1,1,0,12,805
CLN_21059,2026-06-03,4,14,4,0,4,1,17,4,138
CLN_21060,2026-06-03,1,2,1,0,4,0,35,8,759
CLN_21061,2026-06-03,17,10,0,0,1,0,9,2,327
CLN_21062,2026-06-03,1,0,1,0,1,0,9,19,251
CLN_21063,2026-06-03,2,24,2,0,3,0,3,19,546
CLN_21064,2026-06-03,1,123,0,0,1,0,17,30,695
CLN_21065,2026-06-03,3,9,3,0,2,1,1,22,383
CLN_21066,2026-06-03,9,11,2,0,2,0,2,1,100
CLN_21067,2026-06-03,9,3,0,185,2,1,1,4,328
CLN_21068,2026-06-03,1,12,0,0,1,1,1,5,106
CLN_21069,2026-06-03,3,7,0,0,3,0,1,5,349
CLN_21070,2026-06-03,3,5,3,172,1,0,17,39,90
CLN_21071,2026-06-03,1,9,0,0,1,0,1,9,123
CLN_21072,2026-06-03,22,8,1,0,2,0,1,14,286
CLN_21073,2026-06-03,6,13,0,0,1,0,1,12,421
CLN_21074,2026-06-03,2,12,1,0,2,0,16,15,434
CLN_21075,2026-06-03,14,74,1,0,4,0,5,6,858
CLN_21076,2026-06-03,5,8,1,0,2,1,2,6,649
CLN_21077,2026-06-03,2,10,0,0,2,1,2,3,332
CLN_21078,2026-06-03,3,5,0,0,1,1,5,2,764
CLN_21079,2026-06-03,10,2,4,0,2,1,2,3,520
CLN_21080,2026-06-03,2,0,0,180,3,0,14,13,838
CLN_21081,2026-06-03,15,78,1,0,2,0,2,4,619
CLN_21082,2026-06-03,2,10,1,0,1,0,4,13,83
CLN_21083,2026-06-03,18,12,0,0,3,0,2,21,887
CLN_21084,2026-06-03,3,6,1,0,3,0,4,34,228
CLN_21085,2026-06-03,4,0,0,0,3,1,1,4,216
CLN_21086,2026-06-03,5,7,8,0,3,1,11,3,767
CLN_21087,2026-06-03,2,95,0,0,2,0,4,5,210
CLN_21088,2026-06-03,2,164,2,185,1,0,6,27,699
CLN_21089,2026-06-03,9,29,0,190,1,1,1,63,262
CLN_21090,2026-06-03,0,9,3,0,3,1,5,11,783
CLN_21091,2026-06-03,1,2,1,0,2,1,7,19,192
CLN_21092,2026-06-03,2,171,7,0,3,0,3,7,460
CLN_21093,2026-06-03,1,148,0,0,3,1,1,28,582
CLN_21094,2026-06-03,10,5,3,0,2,1,1,98,228
CLN_21095,2026-06-03,8,176,2,0,1,0,7,8,633
CLN_21096,2026-06-03,5,9,2,0,2,1,4,3,798
CLN_21097,2026-06-03,1,6,0,0,2,0,2,0,167
CLN_21098,2026-06-03,11,3,2,181,6,1,1,9,537
CLN_21099,2026-06-03,1,14,2,0,1,0,4,2,653
CLN_21100,2026-06-03,17,1,0,0,3,0,5,64,406
CLN_21101,2026-06-03,3,6,4,0,1,1,2,3,244
CLN_21102,2026-06-03,4,1,4,0,2,0,1,12,900
CLN_21103,2026-06-03,1,10,0,0,1,0,1,2,102
CLN_21104,2026-06-03,1,3,0,0,2,1,6,10,808
CLN_21105,2026-06-03,31,10,10,188,6,0,18,12,508
CLN_21106,2026-06-03,7,0,3,0,1,0,9,2,377
CLN_21107,2026-06-03,17,2,0,0,2,0,1,12,198
CLN_21108,2026-06-03,2,0,1,0,5,2,12,19,438
CLN_21109,2026-06-03,2,4,0,0,2,1,1,6,227
CLN_21110,2026-06-03,4,163,1,0,3,0,1,2,859
CLN_21111,2026-06-03,4,139,2,0,1,0,3,99,851
CLN_21112,2026-06-03,1,10,2,0,1,0,19,7,755
CLN_21113,2026-06-03,7,21,3,0,3,1,6,27,475
CLN_21114,2026-06-03,3,109,0,0,3,0,1,16,249
CLN_21115,2026-06-03,1,177,0,0,2,2,1,16,724
CLN_21116,2026-06-03,1,95,2,0,2,0,1,7,586
CLN_21117,2026-06-03,6,2,1,0,3,0,1,21,296
CLN_21118,2026-06-03,15,115,1,0,1,2,0,5,256
CLN_21119,2026-06-03,2,5,6,0,3,1,21,24,840
CLN_21120,2026-06-03,2,26,0,0,2,0,1,2,610
CLN_21121,2026-06-03,9,0,3,0,1,0,5,17,442
CLN_21122,2026-06-03,1,11,3,0,3,1,8,35,508
CLN_21123,2026-06-03,2,7,2,0,1,0,0,17,686
CLN_21124,2026-06-03,1,13,2,0,2,2,6,21,385
CLN_21125,2026-06-03,4,2,0,0,1,0,5,2,574
CLN_21126,2026-06-03,9,13,0,0,2,1,3,13,539
CLN_21127,2026-06-03,2,97,0,0,1,1,0,2,645
CLN_21128,2026-06-03,1,0,2,0,2,0,1,10,836
CLN_21129,2026-06-03,3,3,2,0,3,1,3,10,594
CLN_21130,2026-06-03,2,179,0,0,3,0,1,11,707
CLN_21131,2026-06-03,1,7,0,0,1,1,1,3,159
CLN_21132,2026-06-03,2,9,1,0,2,0,0,4,500
CLN_21133,2026-06-03,5,158,4,0,2,0,1,5,209
CLN_21134,2026-06-03,7,8,3,0,6,2,5,22,663
CLN_21135,2026-06-03,2,79,0,0,3,1,5,7,569
CLN_21136,2026-06-03,6,61,9,0,1,1,4,71,431
CLN_21137,2026-06-03,3,14,4,0,4,0,7,6,283
CLN_21138,2026-06-03,1,126,0,0,1,0,3,4,592
CLN_21139,2026-06-03,3,63,0,188,3,0,3,3,201
CLN_21140,2026-06-03,2,14,2,0,1,0,2,32,318
CLN_21141,2026-06-03,1,4,1,0,3,1,1,6,754
CLN_21142,2026-06-03,4,9,0,0,1,0,2,5,772
CLN_21143,2026-06-03,2,11,1,0,1,1,11,4,76
CLN_21144,2026-06-03,2,11,0,0,1,0,2,2,496
CLN_21145,2026-06-03,8,2,1,0,3,0,5,18,117
CLN_21146,2026-06-03,1,8,0,0,1,0,5,13,164
CLN_21147,2026-06-03,2,13,0,0,1,0,0,6,848
CLN_21148,2026-06-03,1,30,1,0,2,2,0,5,392
CLN_21149,2026-06-03,18,7,1,0,2,1,5,33,598
CLN_21150,2026-06-03,1,2,0,0,1,0,3,31,236
CLN_21151,2026-06-03,2,0,1,0,4,0,3,8,445
CLN_21152,2026-06-03,15,46,3,0,1,0,1,65,737
CLN_21153,2026-06-03,3,5,0,0,3,0,4,31,237
CLN_21154,2026-06-03,1,85,0,0,1,0,5,12,853
CLN_21155,2026-06-03,5,153,2,0,2,1,2,6,544
CLN_21156,2026-06-03,5,152,2,0,1,0,7,11,393
CLN_21157,2026-06-03,2,11,6,0,2,1,14,37,728
CLN_21158,2026-06-03,2,65,3,0,2,0,0,10,713
CLN_21159,2026-06-03,2,6,2,208,3,0,7,3,229
CLN_21160,2026-06-03,2,1,1,0,1,1,1,3,392
CLN_21161,2026-06-03,1,116,4,175,1,0,3,2,521
CLN_21162,2026-06-03,2,13,0,0,3,1,3,5,408
CLN_21163,2026-06-03,9,88,0,0,2,1,1,6,333
CLN_21164,2026-06-03,1,13,1,0,2,0,2,3,399
CLN_21165,2026-06-03,2,9,1,0,3,1,1,9,731
CLN_21166,2026-06-03,1,9,3,209,1,1,3,7,41
CLN_21167,2026-06-03,5,58,2,0,1,1,7,11,149
