clinician_id,annual_patient_volume,revenue_band,num_locations,has_billing_system,accepts_insurance,is_group_practice
CLN_15012,2720,<$1M,3,1,1,1
CLN_15013,4639,<$1M,1,1,1,1
CLN_15014,186,$5M-$20M,1,0,0,0
CLN_15015,7546,$1M-$5M,1,1,1,1
CLN_15016,5823,$1M-$5M,2,1,1,1
CLN_15017,811,$1M-$5M,6,1,1,1
CLN_15018,35792,$20M-$100M,4,0,1,1
CLN_15019,1476,$5M-$20M,1,1,0,1
CLN_15020,3374,$5M-$20M,1,1,1,1
CLN_15021,149,$20M-$100M,1,1,0,0
CLN_15022,197,$100M+,1,1,1,0
CLN_15023,1553,$1M-$5M,3,1,1,1
CLN_15024,854,$1M-$5M,1,1,1,1
CLN_15025,100875,$5M-$20M,1,1,1,1
CLN_15026,1031,$5M-$20M,1,1,0,0
CLN_15027,180,$1M-$5M,1,1,1,0
CLN_15028,1200,$5M-$20M,1,1,1,1
CLN_15029,9306,$5M-$20M,2,1,0,1
CLN_15030,1374,$20M-$100M,1,1,1,1
CLN_15031,102,$5M-$20M,1,1,0,0
CLN_15032,545,$1M-$5M,1,1,0,0
CLN_15033,36367,$1M-$5M,6,1,1,1
CLN_15034,117,$1M-$5M,1,1,1,0
CLN_15035,92210,$20M-$100M,1,1,1,1
CLN_15036,77759,<$1M,1,1,1,1
CLN_15037,1236,$5M-$20M,1,1,1,1
CLN_15038,22559,$20M-$100M,1,1,1,1
CLN_15039,959,$5M-$20M,1,1,0,1
CLN_15040,224,<$1M,1,1,1,0
CLN_15041,1078,$5M-$20M,1,0,1,1
CLN_15042,1127,$1M-$5M,1,0,1,1
CLN_15043,2497,$1M-$5M,4,0,1,1
CLN_15044,105551,<$1M,1,0,0,1
CLN_15045,1055,$1M-$5M,5,1,1,1
CLN_15046,4600,$1M-$5M,7,0,1,1
CLN_15047,244,$1M-$5M,1,1,0,0
CLN_15048,116239,<$1M,1,0,1,1
CLN_15049,7292,$5M-$20M,2,1,0,1
CLN_15050,763,<$1M,1,0,1,1
CLN_15051,2048,$100M+,6,0,1,1
CLN_15052,1005,<$1M,1,0,0,1
CLN_15053,136,$5M-$20M,1,0,1,0
CLN_15054,244,$5M-$20M,1,1,0,0
CLN_15055,134,$5M-$20M,1,1,1,0
CLN_15056,3658,$1M-$5M,2,1,0,1
CLN_15057,19071,<$1M,2,1,1,1
CLN_15058,610,<$1M,4,1,0,1
CLN_15059,1161,$1M-$5M,1,1,1,1
CLN_15060,213,$5M-$20M,1,0,1,0
CLN_15061,12294,$1M-$5M,3,1,1,1
CLN_15062,8803,<$1M,1,0,1,1
CLN_15063,339,$5M-$20M,1,1,1,0
CLN_15064,9686,<$1M,1,1,1,1
CLN_15065,24575,$1M-$5M,5,0,1,1
CLN_15066,67183,$20M-$100M,1,0,1,1
CLN_15067,6044,$5M-$20M,1,1,1,1
CLN_15068,596,<$1M,1,0,1,1
CLN_15069,1721,$5M-$20M,2,0,1,1
CLN_15070,134,$1M-$5M,1,1,0,0
CLN_15071,953,$1M-$5M,2,1,0,1
CLN_15072,880,$1M-$5M,1,0,1,1
CLN_15073,30002,<$1M,3,1,0,1
CLN_15074,493,<$1M,1,1,1,0
CLN_15075,218,$5M-$20M,1,0,1,0
CLN_15076,40839,$5M-$20M,2,1,1,1
CLN_15077,502,$100M+,1,0,1,0
CLN_15078,7368,$1M-$5M,1,1,1,1
CLN_15079,865,$5M-$20M,1,1,0,1
CLN_15080,8806,$5M-$20M,3,1,0,1
CLN_15081,1451,$5M-$20M,1,1,1,1
CLN_15082,553,$5M-$20M,1,1,1,0
CLN_15083,139537,<$1M,2,1,1,1
CLN_15084,164,<$1M,1,1,0,0
CLN_15085,31944,$5M-$20M,6,0,0,1
CLN_15086,645,$20M-$100M,1,0,1,1
CLN_15087,789,$20M-$100M,1,1,1,1
CLN_15088,828,$1M-$5M,1,1,0,1
CLN_15089,13809,$5M-$20M,1,1,0,1
CLN_15090,976,$1M-$5M,4,0,1,1
CLN_15091,22674,<$1M,3,1,1,1
CLN_15092,116,<$1M,1,1,1,0
CLN_15093,44754,<$1M,3,1,1,1
CLN_15094,5218,$5M-$20M,1,1,1,1
CLN_15095,51750,<$1M,1,0,0,1
CLN_15096,17668,$5M-$20M,1,1,1,1
CLN_15097,7285,$5M-$20M,2,1,1,1
CLN_15098,1420,<$1M,2,0,1,1
CLN_15099,872,$1M-$5M,3,1,1,1
CLN_15100,5264,$20M-$100M,1,1,1,1
CLN_15101,49354,$5M-$20M,1,0,1,1
CLN_15102,43259,$1M-$5M,1,0,1,1
CLN_15103,276,$5M-$20M,1,1,1,0
CLN_15104,7701,$1M-$5M,1,1,1,1
CLN_15105,5284,<$1M,7,0,0,1
CLN_15106,486,$20M-$100M,1,0,1,0
CLN_15107,110924,$5M-$20M,3,0,1,1
CLN_15108,26044,$1M-$5M,2,0,1,1
CLN_15109,757,$100M+,1,1,1,1
CLN_15110,206,$5M-$20M,1,1,1,0
CLN_15111,102,$5M-$20M,1,1,1,0
CLN_15112,245,$5M-$20M,1,0,1,0
CLN_15113,1400,$5M-$20M,1,1,1,1
CLN_15114,62050,$5M-$20M,2,1,0,1
CLN_15115,226,$5M-$20M,1,1,1,0
CLN_15116,52598,<$1M,9,0,0,1
CLN_15117,6267,$1M-$5M,3,1,1,1
CLN_15118,6499,<$1M,1,1,0,1
CLN_15119,1405,<$1M,3,1,1,1
CLN_15120,3566,$20M-$100M,1,1,1,1
CLN_15121,15497,$5M-$20M,2,1,1,1
CLN_15122,2714,$20M-$100M,4,1,1,1
CLN_15123,1809,$5M-$20M,7,0,1,1
CLN_15124,81267,<$1M,1,1,1,1
CLN_15125,3658,$1M-$5M,5,1,0,1
CLN_15126,999,$5M-$20M,7,1,1,1
CLN_15127,218,$5M-$20M,1,1,1,0
CLN_15128,436,<$1M,1,1,1,1
CLN_15129,232,$5M-$20M,1,1,1,0
CLN_15130,52013,<$1M,2,1,1,1
CLN_15131,1593,<$1M,1,1,1,1
CLN_15132,185,$5M-$20M,1,1,0,0
CLN_15133,1511,$20M-$100M,2,0,0,1
CLN_15134,50202,<$1M,7,1,1,1
CLN_15135,777,<$1M,1,0,1,0
CLN_15136,643,$5M-$20M,1,0,1,1
CLN_15137,2024,<$1M,2,0,1,1
CLN_15138,21745,$5M-$20M,1,1,1,1
CLN_15139,821,$1M-$5M,5,1,1,1
CLN_15140,507,<$1M,1,0,1,0
CLN_15141,1808,<$1M,7,1,1,1
CLN_15142,7503,<$1M,2,1,1,1
CLN_15143,6885,<$1M,1,1,1,1
CLN_15144,772,$5M-$20M,1,1,1,1
CLN_15145,850,<$1M,1,1,1,1
CLN_15146,4953,$100M+,2,1,1,1
CLN_15147,11803,$1M-$5M,1,0,1,1
CLN_15148,7680,$1M-$5M,1,1,1,1
CLN_15149,185,<$1M,1,1,0,0
CLN_15150,271,$5M-$20M,1,0,0,0
CLN_15151,35494,$1M-$5M,2,1,1,1
CLN_15152,5995,$5M-$20M,1,1,1,1
CLN_15153,651,$20M-$100M,4,0,1,1
CLN_15154,29813,<$1M,5,1,1,1
CLN_15155,5865,<$1M,3,1,1,1
CLN_15156,1381,$5M-$20M,3,0,1,1
CLN_15157,50,$100M+,1,1,1,0
CLN_15158,40047,$1M-$5M,1,1,0,1
CLN_15159,16634,$5M-$20M,2,1,1,1
CLN_15160,3199,$5M-$20M,1,1,1,1
CLN_15161,1778,$5M-$20M,2,1,1,1
CLN_15162,628,$100M+,5,0,0,1
CLN_15163,214,$5M-$20M,1,1,1,0
CLN_15164,235,$1M-$5M,1,1,0,0
CLN_15165,3012,$20M-$100M,1,1,1,1
CLN_15166,1898,$5M-$20M,4,1,1,1
CLN_15167,6768,$1M-$5M,4,1,1,1
CLN_15168,56916,$1M-$5M,1,0,1,1
CLN_15169,725,<$1M,1,1,1,1
CLN_15170,2616,<$1M,1,1,1,1
CLN_15171,7575,$20M-$100M,7,1,1,1
CLN_15172,2666,$5M-$20M,5,1,1,1
CLN_15173,43293,$5M-$20M,2,1,1,1
CLN_15174,9901,$5M-$20M,6,1,1,1
CLN_15175,852,$1M-$5M,1,0,1,0
CLN_15176,2432,$1M-$5M,5,0,0,1
CLN_15177,1013,$20M-$100M,2,0,1,1
CLN_15178,110,$5M-$20M,1,0,0,0
CLN_15179,614,$20M-$100M,1,1,1,0
CLN_15180,11727,$5M-$20M,1,1,1,1
CLN_15181,17160,$1M-$5M,2,1,1,1
CLN_15182,1442,$20M-$100M,1,0,1,1
CLN_15183,8615,$20M-$100M,1,1,0,1
CLN_15184,504,$1M-$5M,1,0,1,1
CLN_15185,8220,<$1M,1,1,1,1
CLN_15186,3210,$1M-$5M,4,1,0,1
CLN_15187,4018,<$1M,6,0,1,1
CLN_15188,281,$1M-$5M,1,1,1,0
CLN_15189,5907,<$1M,1,0,0,1
CLN_15190,644,<$1M,1,1,1,1
CLN_15191,7798,<$1M,1,1,1,1
CLN_15192,61188,$1M-$5M,1,1,0,1
CLN_15193,324,$1M-$5M,1,1,1,0
CLN_15194,675,<$1M,3,0,1,1
CLN_15195,113333,<$1M,1,1,0,1
CLN_15196,285,$5M-$20M,1,1,1,0
CLN_15197,65,<$1M,1,1,1,0
CLN_15198,1751,$5M-$20M,2,0,1,1
CLN_15199,1396,<$1M,1,0,1,1
CLN_15200,221,$1M-$5M,1,1,1,0
CLN_15201,1535,$1M-$5M,1,1,1,1
CLN_15202,3155,<$1M,7,1,0,1
CLN_15203,1638,<$1M,1,1,1,1
CLN_15204,303,$1M-$5M,1,1,1,0
CLN_15205,3783,<$1M,8,0,1,1
CLN_15206,2059,$1M-$5M,6,1,1,1
CLN_15207,514,<$1M,1,1,1,0
CLN_15208,397,$1M-$5M,1,0,1,1
CLN_15209,32728,$5M-$20M,1,1,0,1
CLN_15210,10297,$5M-$20M,1,1,1,1
CLN_15211,434,<$1M,1,1,1,0
CLN_15212,142,$5M-$20M,1,1,1,0
CLN_15213,817,<$1M,5,0,1,1
CLN_15214,783,$1M-$5M,9,1,1,1
CLN_15215,270,<$1M,2,1,1,1
CLN_15216,761,$5M-$20M,2,0,0,1
CLN_15217,7896,$100M+,1,1,1,1
CLN_15218,7474,$1M-$5M,6,1,1,1
CLN_15219,1857,$1M-$5M,3,1,1,1
CLN_15220,4467,<$1M,2,0,1,1
CLN_15221,1252,<$1M,1,0,1,1
CLN_15222,4868,<$1M,1,1,1,1
CLN_15223,57101,$20M-$100M,6,1,1,1
CLN_15224,5654,<$1M,5,1,1,1
CLN_15225,94,$5M-$20M,1,0,1,0
CLN_15226,1368,$5M-$20M,1,1,0,1
CLN_15227,178,$20M-$100M,1,1,1,0
CLN_15228,1141,$5M-$20M,3,1,1,1
CLN_15229,2523,$5M-$20M,1,1,1,1
CLN_15230,950,$5M-$20M,1,1,0,1
CLN_15231,1609,<$1M,1,1,0,1
CLN_15232,2044,$1M-$5M,1,0,1,1
CLN_15233,60910,$1M-$5M,1,1,1,1
CLN_15234,244,$5M-$20M,1,0,1,0
CLN_15235,539,$20M-$100M,1,1,1,0
CLN_15236,12194,$1M-$5M,8,0,1,1
CLN_15237,88034,$5M-$20M,1,0,1,1
CLN_15238,241,<$1M,1,1,1,0
CLN_15239,28442,<$1M,1,1,1,1
CLN_15240,6062,$1M-$5M,3,1,1,1
CLN_15241,2127,$5M-$20M,1,1,1,1
CLN_15242,9185,$100M+,1,1,1,1
CLN_15243,202,$1M-$5M,1,1,1,0
CLN_15244,857,<$1M,9,1,1,1
CLN_15245,249420,$5M-$20M,1,1,1,1
CLN_15246,890,$5M-$20M,6,0,1,1
CLN_15247,118313,$20M-$100M,4,1,1,1
CLN_15248,1094,$1M-$5M,1,1,1,1
CLN_15249,283,<$1M,1,0,0,0
CLN_15250,355,<$1M,1,1,1,0
CLN_15251,901,$5M-$20M,1,0,1,1
CLN_15252,149291,<$1M,4,1,0,1
CLN_15253,1577,$1M-$5M,2,1,1,1
CLN_15254,219,$1M-$5M,1,1,0,0
CLN_15255,238,$5M-$20M,1,0,1,0
CLN_15256,716,$20M-$100M,1,1,1,1
CLN_15257,4215,$5M-$20M,1,1,1,1
CLN_15258,769,$1M-$5M,1,1,1,1
CLN_15259,22815,$20M-$100M,1,1,1,1
CLN_15260,69,$20M-$100M,1,1,1,0
CLN_15261,86,$1M-$5M,1,1,1,0
CLN_15262,17834,<$1M,3,0,1,1
CLN_15263,868,$1M-$5M,1,1,1,1
CLN_15264,10276,<$1M,1,1,0,1
CLN_15265,3016,<$1M,2,1,1,1
CLN_15266,165,<$1M,1,0,1,0
CLN_15267,290,$20M-$100M,1,1,1,0
CLN_15268,28268,$1M-$5M,1,1,1,1
CLN_15269,297,$100M+,1,1,1,0
CLN_15270,121426,$1M-$5M,1,1,1,1
CLN_15271,77,<$1M,1,1,1,0
CLN_15272,35971,$1M-$5M,1,1,1,1
CLN_15273,260,$1M-$5M,1,1,0,0
CLN_15274,46488,$1M-$5M,1,1,1,1
CLN_15275,3042,$5M-$20M,1,0,1,1
CLN_15276,2174,$5M-$20M,1,1,1,1
CLN_15277,8584,<$1M,1,0,0,1
CLN_15278,210,$1M-$5M,1,0,0,0
CLN_15279,3534,<$1M,3,1,1,1
CLN_15280,24434,$100M+,1,1,1,1
CLN_15281,94,$5M-$20M,1,1,1,0
CLN_15282,485,<$1M,1,1,1,0
CLN_15283,42212,<$1M,4,1,1,1
CLN_15284,84,<$1M,1,1,1,0
CLN_15285,206,$1M-$5M,1,1,1,0
CLN_15286,2156,<$1M,3,1,1,1
CLN_15287,16458,<$1M,7,0,1,1
CLN_15288,1468,$1M-$5M,7,0,1,1
CLN_15289,518,$20M-$100M,1,1,1,0
CLN_15290,513,$5M-$20M,1,1,1,0
CLN_15291,177,$1M-$5M,1,1,1,0
CLN_15292,29258,<$1M,6,1,1,1
CLN_15293,349,$1M-$5M,1,1,1,0
CLN_15294,7753,<$1M,4,1,1,1
CLN_15295,6303,$20M-$100M,2,0,1,1
CLN_15296,174,<$1M,1,1,1,0
CLN_15297,2410,$100M+,2,1,1,1
CLN_15298,924,$1M-$5M,1,1,0,1
CLN_15299,776,$5M-$20M,7,1,1,1
CLN_15300,124258,$20M-$100M,1,1,1,1
CLN_15301,118,<$1M,1,1,1,0
CLN_15302,185,<$1M,1,0,1,0
CLN_15303,244,$1M-$5M,1,1,1,0
CLN_15304,64917,$20M-$100M,4,0,1,1
CLN_15305,7899,$100M+,5,1,0,1
CLN_15306,78,$1M-$5M,1,1,1,0
CLN_15307,1129,<$1M,1,0,1,1
CLN_15308,1032,$1M-$5M,5,0,1,1
CLN_15309,5027,$20M-$100M,9,0,1,1
CLN_15310,1231,$1M-$5M,5,1,1,1
CLN_15311,133,$20M-$100M,1,0,1,0
CLN_15312,699,$1M-$5M,3,1,1,1
CLN_15313,14322,$1M-$5M,2,1,1,1
CLN_15314,1939,<$1M,1,1,1,1
CLN_15315,35296,<$1M,2,1,1,1
CLN_15316,196,$1M-$5M,1,0,1,0
CLN_15317,2021,<$1M,2,1,1,1
CLN_15318,57111,$20M-$100M,1,1,1,1
CLN_15319,5204,<$1M,4,1,1,1
CLN_15320,13333,$5M-$20M,1,0,0,1
CLN_15321,894,$1M-$5M,2,0,1,1
CLN_15322,15457,$20M-$100M,1,0,1,1
CLN_15323,906,$5M-$20M,5,0,1,1
CLN_15324,181,$5M-$20M,1,1,1,0
CLN_15325,1035,$1M-$5M,4,1,1,1
CLN_15326,194,$1M-$5M,1,1,1,0
CLN_15327,1700,$100M+,5,1,1,1
CLN_15328,2300,$20M-$100M,11,1,1,1
CLN_15329,7798,$5M-$20M,3,1,1,1
CLN_15330,23435,$100M+,1,1,1,1
CLN_15331,1667,$20M-$100M,1,0,1,1
CLN_15332,739,$5M-$20M,4,1,1,1
CLN_15333,9291,<$1M,1,1,0,1
CLN_15334,1192,$5M-$20M,1,1,1,1
CLN_15335,1039,$5M-$20M,7,1,1,1
CLN_15336,654,$1M-$5M,7,0,1,1
CLN_15337,301,$1M-$5M,1,1,1,0
CLN_15338,1092,<$1M,3,1,1,1
CLN_15339,789,$1M-$5M,1,1,1,1
CLN_15340,20506,$1M-$5M,1,1,0,1
CLN_15341,140,<$1M,1,1,1,0
CLN_15342,19353,<$1M,1,0,1,1
CLN_15343,588,$20M-$100M,1,1,1,1
CLN_15344,4600,$5M-$20M,1,1,0,1
CLN_15345,11629,$20M-$100M,1,1,1,1
CLN_15346,12368,$100M+,1,1,1,1
CLN_15347,57175,<$1M,1,1,1,1
CLN_15348,2162,$5M-$20M,1,1,1,1
CLN_15349,2590,$1M-$5M,1,0,1,1
CLN_15350,103,$20M-$100M,1,1,1,0
CLN_15351,772,$5M-$20M,1,0,1,1
CLN_15352,7268,$5M-$20M,1,1,0,1
CLN_15353,554,$5M-$20M,6,1,1,1
CLN_15354,11755,$1M-$5M,5,1,1,1
CLN_15355,171,<$1M,1,0,1,0
CLN_15356,5708,$5M-$20M,6,1,1,1
CLN_15357,214,$5M-$20M,1,1,1,0
CLN_15358,489,$1M-$5M,1,1,1,0
CLN_15359,278,<$1M,1,1,1,0
CLN_15360,255,$1M-$5M,1,1,0,0
CLN_15361,8784,<$1M,3,1,0,1
CLN_15362,5246,$5M-$20M,6,1,1,1
CLN_15363,1282,$20M-$100M,4,1,1,1
CLN_15364,217,$5M-$20M,1,1,1,0
CLN_15365,1234,$20M-$100M,1,1,0,1
CLN_15366,1237,<$1M,3,1,1,1
CLN_15367,111,$20M-$100M,1,1,1,0
CLN_15368,20640,$100M+,1,1,1,1
CLN_15369,255,<$1M,1,1,1,0
CLN_15370,1419,$5M-$20M,3,1,1,1
CLN_15371,303,$5M-$20M,1,0,0,0
CLN_15372,1296,$1M-$5M,1,1,0,1
CLN_15373,5960,$20M-$100M,1,0,1,1
CLN_15374,654,<$1M,18,1,1,1
CLN_15375,143,<$1M,1,1,1,0
CLN_15376,300,$1M-$5M,1,1,0,0
CLN_15377,833,<$1M,3,1,1,1
CLN_15378,14100,<$1M,1,1,1,1
CLN_15379,78790,$5M-$20M,2,1,1,1
CLN_15380,55215,$20M-$100M,2,1,0,1
CLN_15381,6739,<$1M,1,1,0,1
CLN_15382,233,$1M-$5M,1,0,1,0
CLN_15383,3612,$5M-$20M,1,1,1,1
CLN_15384,562,<$1M,1,1,1,0
CLN_15385,690,$5M-$20M,2,1,0,1
CLN_15386,1812,$5M-$20M,1,0,1,1
CLN_15387,3977,$100M+,1,1,1,1
CLN_15388,198,$5M-$20M,1,1,1,0
CLN_15389,3464,$20M-$100M,1,1,1,1
CLN_15390,3445,$1M-$5M,1,1,1,1
CLN_15391,1783,<$1M,1,1,1,1
CLN_15392,59,$1M-$5M,1,1,1,0
CLN_15393,827,<$1M,1,1,1,1
CLN_15394,691,<$1M,1,1,1,1
CLN_15395,193,$5M-$20M,1,1,0,0
CLN_15396,3959,$1M-$5M,2,0,1,1
CLN_15397,30147,<$1M,2,0,1,1
CLN_15398,11974,<$1M,1,1,0,1
CLN_15399,474,$20M-$100M,1,1,0,0
CLN_15400,228,$1M-$5M,1,1,1,0
CLN_15401,238,$5M-$20M,1,1,1,0
CLN_15402,98,$20M-$100M,1,0,1,0
CLN_15403,10348,$5M-$20M,1,1,1,1
CLN_15404,5691,<$1M,1,1,1,1
CLN_15405,1377,$1M-$5M,1,0,1,1
CLN_15406,2216,$1M-$5M,5,1,1,1
CLN_15407,1188,$1M-$5M,3,1,1,1
CLN_15408,481,<$1M,1,1,1,0
CLN_15409,60,$20M-$100M,1,0,1,0
CLN_15410,11145,<$1M,3,1,1,1
CLN_15411,1116,<$1M,3,0,1,1
CLN_15412,12089,<$1M,5,1,1,1
CLN_15413,79887,$5M-$20M,1,1,1,1
CLN_15414,4736,$1M-$5M,6,1,1,1
CLN_15415,205,$5M-$20M,1,0,1,0
CLN_15416,1245,$100M+,10,1,1,1
CLN_15417,1422,$1M-$5M,2,0,1,1
CLN_15418,1075,$5M-$20M,1,1,1,1
CLN_15419,14083,$1M-$5M,2,1,1,1
CLN_15420,601,$5M-$20M,1,1,1,1
CLN_15421,887,<$1M,1,0,1,1
CLN_15422,1263,$20M-$100M,3,1,1,1
CLN_15423,154,<$1M,1,1,0,0
CLN_15424,2291,$5M-$20M,1,0,1,1
CLN_15425,166,$20M-$100M,1,1,1,0
CLN_15426,153,$5M-$20M,1,1,1,0
CLN_15427,4334,$1M-$5M,1,0,1,1
CLN_15428,727,$5M-$20M,1,1,1,1
CLN_15429,26976,$5M-$20M,3,1,1,1
CLN_15430,1405,$20M-$100M,6,1,1,1
CLN_15431,168,$1M-$5M,1,1,0,0
CLN_15432,399,$1M-$5M,1,0,1,0
CLN_15433,58,<$1M,1,1,1,0
CLN_15434,37816,$5M-$20M,2,1,1,1
CLN_15435,457,<$1M,1,0,1,0
CLN_15436,15150,<$1M,5,1,1,1
CLN_15437,338,$5M-$20M,1,1,1,0
CLN_15438,1334,$20M-$100M,1,1,0,1
CLN_15439,4657,$5M-$20M,2,1,1,1
CLN_15440,1978,$20M-$100M,2,0,1,1
CLN_15441,1366,$1M-$5M,1,1,1,1
CLN_15442,145,$100M+,1,1,0,0
CLN_15443,1728,$1M-$5M,1,1,1,1
CLN_15444,3862,$20M-$100M,11,1,1,1
CLN_15445,191,$5M-$20M,1,0,0,0
CLN_15446,1430,<$1M,1,1,0,1
CLN_15447,250,$1M-$5M,1,1,1,0
CLN_15448,97,<$1M,1,1,1,0
CLN_15449,459,$1M-$5M,1,1,1,0
CLN_15450,2670,<$1M,10,0,1,1
CLN_15451,3091,$5M-$20M,1,1,1,1
CLN_15452,10104,$1M-$5M,1,1,1,1
CLN_15453,153,<$1M,1,1,1,0
CLN_15454,1043,$1M-$5M,1,1,0,1
CLN_15455,118,$1M-$5M,1,1,1,0
CLN_15456,343,$1M-$5M,1,1,1,0
CLN_15457,1283,$5M-$20M,1,1,1,1
CLN_15458,4890,$5M-$20M,13,0,1,1
CLN_15459,296,$5M-$20M,1,1,0,0
CLN_15460,9155,$5M-$20M,1,1,1,1
CLN_15461,447,<$1M,1,1,1,0
CLN_15462,1906,$20M-$100M,1,1,1,1
CLN_15463,133953,$5M-$20M,1,0,1,1
CLN_15464,611,$5M-$20M,1,1,1,1
CLN_15465,195,$5M-$20M,1,1,1,0
CLN_15466,12251,$20M-$100M,6,1,1,1
CLN_15467,7083,$20M-$100M,1,1,0,1
CLN_15468,641,$20M-$100M,1,1,0,1
CLN_15469,918,<$1M,3,1,1,1
CLN_15470,1075,<$1M,8,0,1,1
CLN_15471,262,$1M-$5M,1,0,1,0
CLN_15472,349,<$1M,1,1,1,0
CLN_15473,167,$1M-$5M,1,1,0,0
CLN_15474,923,$1M-$5M,3,0,0,1
CLN_15475,32382,<$1M,1,0,0,1
CLN_15476,22976,$20M-$100M,2,1,1,1
CLN_15477,11250,$20M-$100M,1,0,1,1
CLN_15478,182,$100M+,1,0,1,0
CLN_15479,4406,$20M-$100M,1,1,1,1
CLN_15480,15874,$1M-$5M,1,1,1,1
CLN_15481,320,<$1M,1,1,1,0
CLN_15482,2267,<$1M,1,1,1,1
CLN_15483,1662,$1M-$5M,4,0,1,1
CLN_15484,361,<$1M,1,1,0,0
CLN_15485,3927,$5M-$20M,1,1,1,1
CLN_15486,6184,<$1M,8,1,0,1
CLN_15487,3337,$20M-$100M,1,0,1,1
CLN_15488,190,$5M-$20M,1,1,1,0
CLN_15489,155,$20M-$100M,1,1,1,0
CLN_15490,22237,$1M-$5M,6,1,0,1
CLN_15491,319,<$1M,1,1,1,0
CLN_15492,1169,<$1M,1,1,0,1
CLN_15493,1125,$1M-$5M,1,1,1,1
CLN_15494,5236,<$1M,1,1,1,1
CLN_15495,1896,$20M-$100M,1,1,1,1
CLN_15496,1111,$100M+,1,1,1,1
CLN_15497,245,$1M-$5M,1,0,1,0
CLN_15498,964,$1M-$5M,4,1,1,1
CLN_15499,4598,$1M-$5M,1,0,1,1
CLN_15500,225,$1M-$5M,1,1,1,0
CLN_15501,779,$1M-$5M,6,1,1,1
CLN_15502,30256,<$1M,1,1,1,1
CLN_15503,20089,$5M-$20M,3,0,1,1
CLN_15504,176,<$1M,1,1,1,0
CLN_15505,10627,$1M-$5M,2,1,1,1
CLN_15506,4102,$20M-$100M,6,0,1,1
CLN_15507,2468,$1M-$5M,2,1,1,1
CLN_15508,5460,<$1M,1,1,1,1
CLN_15509,148,<$1M,1,1,1,0
CLN_15510,492,<$1M,1,0,1,1
CLN_15511,6617,$5M-$20M,1,1,1,1
CLN_15512,7761,$100M+,2,1,1,1
CLN_15513,774,$1M-$5M,1,1,0,0
CLN_15514,10495,<$1M,3,1,1,1
CLN_15515,252,$1M-$5M,1,1,0,0
CLN_15516,553,<$1M,1,1,1,1
CLN_15517,258,$5M-$20M,1,1,1,0
CLN_15518,2155,$1M-$5M,1,1,1,1
CLN_15519,182,<$1M,1,1,1,0
CLN_15520,227,$5M-$20M,1,0,0,0
CLN_15521,565,$1M-$5M,2,0,1,1
CLN_15522,1970,$1M-$5M,1,0,1,1
CLN_15523,1098,$1M-$5M,3,1,1,1
CLN_15524,4738,$5M-$20M,1,1,1,1
CLN_15525,1846,$1M-$5M,4,1,1,1
CLN_15526,23362,$1M-$5M,3,1,1,1
CLN_15527,5312,$20M-$100M,1,0,1,1
CLN_15528,196,<$1M,1,1,1,0
CLN_15529,693,<$1M,2,1,1,1
CLN_15530,25065,$1M-$5M,1,1,1,1
CLN_15531,348,$1M-$5M,1,1,1,0
CLN_15532,4551,<$1M,1,1,1,1
CLN_15533,1481,$5M-$20M,2,1,1,1
CLN_15534,1122,$5M-$20M,4,1,1,1
CLN_15535,1172,<$1M,1,1,1,1
CLN_15536,318,$5M-$20M,1,0,0,0
CLN_15537,1902,$1M-$5M,1,1,1,1
CLN_15538,283,$1M-$5M,1,1,1,0
CLN_15539,2359,<$1M,1,0,0,1
CLN_15540,6076,$5M-$20M,1,0,1,1
CLN_15541,1770,$20M-$100M,1,1,0,1
CLN_15542,11948,$1M-$5M,1,0,1,1
CLN_15543,4314,$5M-$20M,3,1,1,1
CLN_15544,30989,$1M-$5M,6,1,0,1
CLN_15545,3018,$1M-$5M,1,1,1,1
CLN_15546,644,$1M-$5M,1,1,1,1
CLN_15547,12206,$1M-$5M,1,0,1,1
CLN_15548,8889,$5M-$20M,3,1,0,1
CLN_15549,124,<$1M,1,0,1,0
CLN_15550,8712,$1M-$5M,1,0,1,1
CLN_15551,16236,$1M-$5M,1,1,0,1
CLN_15552,1116,<$1M,5,0,1,1
CLN_15553,768,<$1M,1,0,1,1
CLN_15554,3328,$5M-$20M,1,0,1,1
CLN_15555,6989,$1M-$5M,1,1,1,1
CLN_15556,23076,<$1M,3,0,1,1
CLN_15557,3293,<$1M,1,1,1,1
CLN_15558,1694,$1M-$5M,3,1,1,1
CLN_15559,271,$1M-$5M,1,0,1,0
CLN_15560,1177,$1M-$5M,1,1,1,1
CLN_15561,3390,$100M+,1,0,1,1
CLN_15562,3815,$1M-$5M,3,1,1,1
CLN_15563,313,$1M-$5M,1,0,1,0
CLN_15564,187,$5M-$20M,1,0,1,0
CLN_15565,220,$1M-$5M,1,1,0,0
CLN_15566,2373,$20M-$100M,2,0,1,1
CLN_15567,288,$1M-$5M,1,1,1,0
CLN_15568,1551,$1M-$5M,1,1,1,1
CLN_15569,1164,<$1M,1,1,1,1
CLN_15570,921,$1M-$5M,1,1,1,1
CLN_15571,113259,$1M-$5M,1,1,1,1
CLN_15572,620,$5M-$20M,2,1,1,1
CLN_15573,4425,$100M+,2,0,1,1
CLN_15574,376,$5M-$20M,1,1,1,0
CLN_15575,65142,$5M-$20M,1,1,1,1
CLN_15576,239,<$1M,1,1,1,0
CLN_15577,232,<$1M,1,1,1,0
